id,customer_id,product_id,date,quantity
f1530f68-9215-483a-9532-caba7af985ff,44b64ec1-4d16-4049-84d7-df9a238b05b7,cfdfc6f9-eb0f-427c-a82a-3879f2b5a7ea,2025-04-27,6
ac9b389a-6adf-4568-b5ca-a993aacad101,19985f15-ff00-4d4d-9020-59e4ff9ab5c2,4ba8a4ca-6449-4b6f-bf72-ae52304b2370,2026-03-03,8
88addab1-d765-4a18-a4d4-66ebbf74531c,c9b7c9bc-65a1-4fa9-9611-69a1ff46a6bf,32f8dbab-b462-43e8-9c41-8a83eb04159c,2025-12-21,4
6c21835d-d8e8-497c-a0a2-59014932936e,e3c43657-1d8c-4bac-83b4-09ef2260e70f,2d7e4a45-2099-471f-8b65-7bccb0416f19,2026-02-18,4
1b41a61e-85d1-41ef-8344-edb3ceed0ffc,ae5ec365-72eb-4474-9458-054ec2874f06,fd9cfbb0-d1f1-4485-829a-4a7c4c80d33a,2026-01-30,3
0d95aaf5-2534-41bc-a180-b78a06783c34,f2d3f761-0ba3-4279-94cb-056407437c3b,16312fc6-379d-48f9-9c26-8108714011a1,2025-11-14,3
4458b006-332c-4e0a-8e7d-a698ab95c72f,26d794d3-0db9-4301-afbb-411aa1235a8c,dc3f42e0-fcf7-4842-9edf-3bfad12e0eb5,2026-02-11,2
fbc8c77e-2933-4fc4-8918-a346c00c200c,fdab3441-d2c2-4960-8b09-01abc66dceb3,f7164b73-c555-43ed-be89-56c8d9cb3540,2025-02-25,5
257c54bc-4024-4424-aef2-ab2f495fa2fc,4a552ea0-8acb-4e09-8ccc-9cea109fd8ee,cd0254db-ed11-45d7-90a4-6c85d9d57b02,2025-05-04,2
c8cba592-b0ca-42eb-8fe1-621ad6e1ba00,a021c0ca-3531-468d-8342-bd2bf295456e,d9ee7dc9-c7cf-4ca8-a2b9-f24c67443fb8,2025-01-29,9
8a8a4105-c0eb-4875-b439-67294b8e5509,1d53434b-b881-49b9-ae27-0da702f06b90,c63ce21d-2443-4958-aacf-33a9b466fab6,2025-07-24,9
73dd3bc6-d064-45a8-9bd2-9cb108453b2f,e10b1a47-7fae-4748-b781-321e83c501cb,fb7d3ba1-58c8-4c48-bced-4d1f13eb22c9,2025-09-02,9
acef45c4-de37-40fb-9db9-4eee1a3c2131,65c17795-b155-46bc-9f8d-ed9756abf2f1,c1a72883-f880-4878-a9fb-07638a9c66f7,2025-06-20,1
396c357b-dd66-4071-8fd7-b1a1bd4f6118,397b5f51-5ffa-46ef-94e4-180cfe9936a3,f1458426-fb48-4ded-8f03-7337b9f6143b,2026-01-03,6
638e1388-8faf-4d4a-a5a9-9ebcbe0ec2da,f6d22a7b-aec7-4a82-948b-4376602a4e57,72b696ca-92b2-4acd-8d1f-75a371b65ca1,2025-08-13,10
cbfd4a31-c8c8-4ad6-82cb-cdc73cd30e99,e45b712e-b822-4688-90a4-44329cd6c852,1fa3ed1f-6158-4f88-b1be-94c36ab1cdb6,2025-06-26,3
b1644235-49a2-4fde-b235-7a3ccc7f9517,84d67c4f-f0df-4684-b28e-41225894f7f1,39e7a4f1-97fb-413a-a1f8-9d0613f3cade,2025-11-03,10
61af663c-ed2e-4bcd-8c06-df90aa1c4023,d261a7ab-3aa2-44f9-8e51-f30dc6a7ee39,1e23da4b-9e21-441f-b801-102682f73861,2025-03-30,7
c9c1ad45-f4ea-4b97-aaa4-15b56336c815,4187222b-257d-4e52-9a51-65ca3c7c1d85,7fe670f3-0e31-41ec-9c31-146482c299f0,2025-12-27,3
f740d87c-500a-474e-af65-e8ccf9cf8499,5d42b9e9-692e-47b6-8b2f-6d5c700b5d5f,3b8d3447-0e61-465f-971b-1b8009b7fdf7,2025-02-16,3
be6127a8-0351-409d-8dc5-fb068d5809b7,69b7c0fa-26c4-42f6-ab35-2f85504e2687,62305d27-1a4b-4606-a101-9bff4fe54745,2026-03-10,3
de6cf36b-9edd-4182-b3fd-862d4057e470,4d71c366-b41b-4143-8b10-550cd5704f32,e5b4a1ae-3b41-4943-abd8-a3b10b3d0c36,2025-12-21,10
716ca1f2-dec0-4f3a-9c46-1b34c7eab19b,22ab7752-c4db-4a62-ae13-418d68ab80ea,2751ab86-7dae-4949-9700-b4618cb6b0ba,2025-05-05,3
a23ff67d-e957-4bc2-b9bd-8bd6d479cc36,7d66971e-8847-4c56-827c-9f8cd40ac5e9,32f8dbab-b462-43e8-9c41-8a83eb04159c,2025-01-04,8
5e244824-a5cb-4c6e-b5a4-c55bb4629214,3c07c574-4925-4af1-b6aa-e05b13d5f2f7,c8acffcf-a04d-4d14-997d-bae10bc2ea72,2025-12-30,1
bd0b0fa2-8bee-483f-96a0-6bf2c14ebd10,45d8a6ad-77d0-459e-8114-14f8d9df0d0e,797e3984-ded7-43ef-b5e4-a9c12d761ffa,2025-12-07,7
b993ff63-c6b1-4d94-b24b-cc3d9a7791a2,69ef74e3-4ab6-421c-8328-c136629ef3d8,3bcdf203-459e-4674-b3e7-f042516c3b0a,2025-12-12,6
72e588e9-4b4f-4b2e-b189-10ecf6dbb2b6,cc351e4f-703e-457f-b5ab-8466b5578b00,fa207403-4ab4-47e3-a360-76812bbba89d,2025-12-21,4
13106665-aec2-4b19-bbc3-98d82d6bc882,152aeaec-2bdf-4b41-b3ed-a8f1026b5383,4d470ed6-a666-4769-a1d4-6f8221c50e41,2025-02-16,8
bc2e2b59-2c7d-4667-b664-c7202fddb26a,b15e54f6-d4d3-4795-ae4b-ebc429890880,3bcdf203-459e-4674-b3e7-f042516c3b0a,2025-08-14,10
0a670143-6090-403c-9e8d-f8ad838b77ad,a879d8f8-9042-4eb7-8b04-0f53e63949d4,1ce97871-7cf5-4d5f-ab9f-33cb7bab1baa,2025-03-14,5
43a534d2-8e7d-4f5a-8773-e66a6db2b020,93829b43-922f-415a-a1e3-db63ef7ddc76,6772fe9f-999b-4859-8f5e-0f0bcd67b5df,2026-01-17,8
d89462e8-9580-4c3a-a932-a211214c0a4d,040a3aae-52e2-4fd9-96bf-10ab3ce915e7,9055a36f-4aa5-49d3-b35f-2f595e717fca,2025-11-20,4
77617d80-549f-434c-8171-f5a74148bd11,a8aa7158-2b70-4525-bc67-f831cbc84759,f337b261-5f83-42d5-bb0c-7919330ccff5,2025-07-28,9
0a398bf7-27a1-48a0-afff-a2f4b5ae329d,74bd0c93-8177-4661-b7fe-032c02571851,dcd1c413-0760-401f-9c81-fc465bcd236c,2025-02-09,4
98cd2655-5297-41ad-adba-948427591ad4,edd4253b-50f0-4d0a-b50c-ab754ccc9bc2,16312fc6-379d-48f9-9c26-8108714011a1,2025-07-15,5
a0180791-eeb0-43fe-860e-a4d50d04dcb6,a723fb72-682b-463a-a86e-d390edd97a1a,702f31e5-62cc-4604-8c53-644b0053f649,2025-07-24,8
4d187b75-a971-431f-97d8-05949d9887bc,f6d22a7b-aec7-4a82-948b-4376602a4e57,bcf2fc3b-d958-44c2-a053-8c1ba84510a1,2025-12-12,4
8cd74c27-929a-4586-8a37-6c367d94bf10,8b9d2434-e465-4150-bd9c-66b3ad3c2d6d,59fe3d53-624f-4a4b-bae1-e13796ee50e5,2025-11-23,6
b52a9e6b-c8b6-48e0-92a8-50c55bab7f4a,c194f97f-00e3-4026-95b6-de85390239d9,7f53dc0a-fb0d-4cda-9e63-926150e96888,2026-01-27,10
f4fd25b7-384f-4e3b-8680-4a8a515f352c,8dfa6a56-d12d-4c9a-aaf9-15310200b1f0,dcd1c413-0760-401f-9c81-fc465bcd236c,2025-10-13,8
c948384b-1174-4357-8546-74262f120b9e,1d48a071-ab61-47b1-b93b-4c3220500494,45712959-51e7-44e4-b864-ca08ea75752d,2025-03-17,8
8b074d1a-6a7a-4841-a8cc-812a8150e0c9,04aac1b7-5ca0-4428-822c-4d326c645c15,ce7334f2-3393-4b6c-9d37-efb6eafb3e90,2025-12-08,5
597278c5-1789-4e63-a746-5743897b303d,fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,c1a72883-f880-4878-a9fb-07638a9c66f7,2025-12-18,7
a9d049dc-369e-4af8-a226-49ee38a06ffe,1df05d18-4e2d-4255-bd13-1a3d1e2c2e7d,cd0254db-ed11-45d7-90a4-6c85d9d57b02,2025-11-07,9
4b27b079-5c5d-4f1b-94c0-c6c254f6516e,618ae305-95a5-4afa-831d-029fac1e86d8,b66edbf4-a0ea-4251-8957-43a281b13b80,2025-12-20,9
9e47a339-c0ae-4b1a-b347-673637ec07a6,39b02e2a-d96e-484f-bdb0-174e7938878a,0dbdc5da-7875-45b9-9e26-ed31d9e92758,2025-10-19,7
8fb3a134-ff23-46e9-b990-3d9687cec69d,0f5ae9d3-8e6e-4003-a14f-3f12cfd01cbd,f1458426-fb48-4ded-8f03-7337b9f6143b,2025-10-28,3
a6388854-fb2b-4b80-808b-d674d2dd3e26,0ef8c2d6-f7fd-4646-b7bb-3eec4bf50b52,bee975da-0c9e-4550-bcd1-ff3fb0c58278,2025-09-26,4
5893ef12-ab3f-4d22-9d5e-6aee0240f59a,69288e92-c68a-452f-9b23-aa8c3bcabf85,0d7bec04-e6e5-4b32-ac5f-12ef8085c147,2025-01-16,10
a46b6fce-e78d-447c-bd87-703472173fa3,34885a46-9088-4eaf-8977-6598203c8c25,752366ce-fc95-4bba-a818-4f34e4917f7d,2025-03-09,3
3e6b74fd-9f02-4cbf-ab29-d9129d1b83df,44b64ec1-4d16-4049-84d7-df9a238b05b7,59fe3d53-624f-4a4b-bae1-e13796ee50e5,2025-01-20,5
e2ba9fce-aebb-4f9c-8a35-653cf57a431e,7eccdaf4-c413-4dc2-85c5-ae8abe15ad12,7e4ce29f-f8cb-4b4c-9779-0e845e472e22,2025-11-22,1
cbd431cc-ea7a-4c21-a1a1-a29c5228ed8d,5f07c1a5-dfc6-40ce-bb07-fd31a4244f23,e7b33085-178b-4968-a0f8-7ba2cf2e3296,2025-07-17,8
41afeb2a-62c8-43f4-9d06-149ef1eab64a,4c6a70f4-8ede-444d-876c-f68c3f1be0d0,2d7e4a45-2099-471f-8b65-7bccb0416f19,2025-10-24,6
06531d47-4867-4b30-b956-77318a4cfe1f,36ee1640-723e-4466-b43b-d27f42a259a6,3fc825ac-869b-400f-8c15-2a1be2789642,2026-02-05,9
c53f1db3-d275-4d43-8451-7303e94d4fbe,1578d709-48f9-43d0-9fea-e1e0d9e604b3,dc3f42e0-fcf7-4842-9edf-3bfad12e0eb5,2025-06-06,2
823c7ef9-cd85-45ce-83a9-c2355ffd4015,ac484366-68bd-40d7-8b88-1c32cbb02a8b,d08012b8-96c5-4fe7-aa60-4892392612e9,2025-09-16,9
4be318a8-0b39-4ccf-bc9f-3bc37210045a,38d5101f-423c-4d9d-993e-478302b34254,0e63813e-d22e-4226-9fb8-944dde0018aa,2025-12-17,2
5200044b-3148-4df8-a6ca-8d50e5f5c891,d3d1bf0f-56c4-48e4-a9ef-afb13a7e8e14,927f8103-da94-48c0-a9b4-4cb10cb5ee5c,2025-05-24,5
189099c9-f2be-429f-9514-9755838e9a61,b526b22d-3f6c-41f7-8a05-37f02c2cd22b,f004e897-a15b-4e18-afb0-64065f4b1a97,2025-02-18,2
c5f833cf-f4ce-4477-b8bc-a9ac2ada62ce,43b38eb4-0390-4c5d-a502-d6a2ca6a2224,409ca8f2-3948-4e22-822a-addacd0579e2,2025-07-02,3
a07eafb1-01e0-4ad8-8880-2d4d89b8b7ee,727716ec-59fe-4bbc-b1a3-fad2b0946d2a,3b8d3447-0e61-465f-971b-1b8009b7fdf7,2025-04-12,5
a127dc6b-ab9b-453d-b5f5-c65410c2c2e5,6e218b09-9afd-4015-816b-cb9f7426b193,927f8103-da94-48c0-a9b4-4cb10cb5ee5c,2026-02-14,8
af76b6c2-dd6d-4b41-b692-a531c6097cd8,38b77c07-80fb-4296-b3b6-a09b1beaf6ac,010e4265-ad3f-4dd4-8496-26ba30c9a2be,2025-12-28,9
34a0dcd4-1a9a-429e-95ee-25876c98fd9b,f758dce2-0556-4aea-a7b0-32831d7c0098,010e4265-ad3f-4dd4-8496-26ba30c9a2be,2025-11-22,3
e0ee5e8a-b3e6-44c6-9428-df6c89aa4293,e4a4474c-9b33-43a4-a620-f9a974fd33d1,c57c7498-1e38-4711-a2ec-13f4bba1aed9,2026-01-21,7
6f6bbdf3-c673-42e0-bdca-c10ff9e9cf93,45d8a6ad-77d0-459e-8114-14f8d9df0d0e,ae49c079-9bd0-44c7-9e45-455e24d38751,2025-12-27,2
12767d13-f093-4776-9116-d014a5850828,4d71c366-b41b-4143-8b10-550cd5704f32,40198303-5c45-4e4d-a793-13b817e52113,2025-04-28,4
0614ac41-275c-45dc-afa0-8cbebf343ca7,a1c7cc8a-0435-4b64-893a-d23298c3e3ca,0d7bec04-e6e5-4b32-ac5f-12ef8085c147,2026-01-29,8
09b2eae6-54eb-4c91-b784-ae08758fc8fa,48769153-c688-43fe-9255-5c758d55119e,3d175712-d8b2-4277-b413-db19bade8d5d,2025-11-02,6
2d90e4ee-0de4-433e-92c0-620c1667c518,15da705c-d4ef-40aa-975a-81ec112fa612,b0588256-d4b3-48cf-bfbb-eab342378962,2025-12-28,1
12087e20-8ede-4b46-807d-0affcb51a911,b526b22d-3f6c-41f7-8a05-37f02c2cd22b,5beec570-b69f-45c5-882b-a1be61eb64e6,2026-01-31,7
e9366a85-3a46-4be3-9255-a4de9330ba83,1346d1a9-f680-4cdb-b7e4-90c71d7bc313,9033da65-87cf-43fd-9183-6c4f249204c7,2025-07-20,1
737cf8b5-6356-4add-a85a-9f2b4236c0bf,89628f6e-929c-43b3-b3c0-8bf18167999f,f337b261-5f83-42d5-bb0c-7919330ccff5,2025-03-11,7
50ffde64-6eda-4a8c-a789-e7d0a155eb2c,0f2d5c15-eb34-4d3a-a95e-5ea9c9230c64,c57c7498-1e38-4711-a2ec-13f4bba1aed9,2025-05-24,9
1e494952-ac5d-4e57-a3b6-64f40452f779,7b3a4e3e-7c52-4a17-a80a-c07a2a935d62,bcf2fc3b-d958-44c2-a053-8c1ba84510a1,2025-09-26,6
b864a47b-a434-47fb-8182-978288eae7d4,bf0d073d-821c-4336-9970-cf60ebff8d15,b9a5d4d0-4237-41f1-bdac-dc5e20c0f275,2025-12-30,4
bef6a59a-c186-4221-9030-56b79e4c24dd,9132b63e-f162-47e4-a9c3-49e03602f8ac,0fc98d2e-030f-4be9-9f17-8f9323c97a1e,2026-01-16,7
d926fe41-b36d-4121-8ba6-fe0995ea6825,5ef787b8-f2e6-495f-b32e-2016add702c9,dce8e1c5-dbd3-4aec-8b46-117300a85473,2025-01-05,2
80b9ec30-ed94-498b-9b92-3c67129538df,ecab3301-bc8f-4d29-adea-94930658663a,29310971-601e-4211-a34f-76b42b8c03bf,2025-10-25,6
af95be79-c971-4f51-8a32-bb221b2bb2ec,9293f705-0815-4147-be00-980eae441e21,1fa3ed1f-6158-4f88-b1be-94c36ab1cdb6,2025-09-20,4
481186e9-1625-44ca-9b47-e6394d2551eb,6b0ae0e3-9d89-4047-9d39-d7936257a4a2,2751ab86-7dae-4949-9700-b4618cb6b0ba,2025-05-20,1
61a451ff-700b-4b43-ad3b-9d13c3e90323,a9488d99-0bbb-4599-91ce-5dd2b45ed1f0,7fe670f3-0e31-41ec-9c31-146482c299f0,2025-03-17,6
07e3c39a-a925-4745-9276-9c9665262474,b89f7039-a107-4c46-8634-17182ba6adb3,ab7aeb66-f4ac-47e2-ba57-5cea39571344,2025-08-01,2
38491ecc-8891-47fd-a804-d0ac795741bb,7a8d03aa-782a-45e0-88ca-765192f5df7b,e3c6dedb-9b79-4afa-aa3d-418da754a29f,2026-02-20,6
cbf925b5-6418-46b7-bf2b-43b422e9e527,83b0b35c-dba6-4df8-b3d0-4ffb44709848,1e23da4b-9e21-441f-b801-102682f73861,2025-07-23,3
4b83b570-8bb4-495a-9976-b2bacc27f386,2812859a-1337-439e-8d4f-5d272c7f0b79,0ec0ad4b-d644-4a9d-b362-d476d53ae57f,2025-10-27,3
4c4d6e40-24e2-426c-a250-d133f5cb5be4,b4299924-c098-4750-8741-9b4834ae4abd,c9ce44bd-7c3f-4add-9a38-5db590eeb067,2025-12-06,1
f7222fbe-ea06-494b-a310-ff72ad62d094,dfed2c43-e256-46dc-8f54-86b7c7b5b2bc,40198303-5c45-4e4d-a793-13b817e52113,2025-08-17,5
a5df6f85-bab5-43fb-9dfc-d1d5cb863dea,1d61fac3-6cd5-4859-b2a4-47b2ef04e57d,f76b9723-a990-4071-bfda-9a9382f29004,2026-03-04,8
02dabd76-f310-4525-b517-9e725f857b21,cbb18c79-1036-408d-99a0-90075bb47c18,3ccff6eb-4c22-42f3-8811-e562a91cf192,2026-02-28,3
243113fd-8e19-4d07-9ff0-b9bf8db3c2c1,a8aa7158-2b70-4525-bc67-f831cbc84759,d5a386d9-c362-4810-a261-1b8d9620bee6,2025-06-08,8
929daf9f-0149-42af-8ab1-a5041f8c56e0,e00da49d-effa-4002-b040-413c4690fb15,44e2a94b-34ec-4264-ad7d-6f8139a0f145,2025-10-20,8
8c2aa0b1-8982-4bf8-a4e2-89c098be5ff0,fd08b32c-62d6-4e93-a198-5d54cfb87e6f,59fe3d53-624f-4a4b-bae1-e13796ee50e5,2025-07-09,10
35c606b5-4e00-4d55-95ca-dfaff26d3dd3,2332a50e-6992-496e-81a2-5ed1c3abb5f1,f7164b73-c555-43ed-be89-56c8d9cb3540,2025-06-29,1
b9d707a9-e74e-40b3-bdce-635fbf905d6a,4f612217-eef1-4694-90ca-e32d0aba590e,66a302d6-f43e-4c48-8bc1-f9e5fb3df063,2025-01-24,2
e7d73d1d-69a3-4991-b634-646c5806a961,ead08c89-13fe-4a29-9c9d-eee0b42a0456,bee975da-0c9e-4550-bcd1-ff3fb0c58278,2025-11-17,1
2477f047-8336-4758-99f9-3502a55bc44f,31274148-7c7c-404e-8422-d03ef29a6339,1c453357-e829-4a67-96c8-e3d7abf0263e,2025-10-22,5
9dec2b83-3885-4f7e-af1a-25a829344e15,d0437e4c-34e5-4699-88eb-e27a23a4e70e,f004e897-a15b-4e18-afb0-64065f4b1a97,2025-02-02,4
1d57e734-31bf-4cf6-80b3-af7cd5b211a9,97d7a560-adb1-4670-ad9f-b00d4882d73c,8bc83a02-59ea-4936-a0f3-4ebce1bbb8cd,2025-06-25,3
913a1734-ccb6-4571-abc5-35452e6d7a04,7b3a4e3e-7c52-4a17-a80a-c07a2a935d62,a995ecc3-6f5b-49a6-8ff1-c51f915cb31b,2026-02-05,9
c04446bf-d9f4-4bbd-8dec-644cda2d2156,fa5d3100-11b7-4948-90e6-e6607c69dee1,8bc83a02-59ea-4936-a0f3-4ebce1bbb8cd,2025-05-31,10
8c8181b4-fe8b-4ccb-bd75-a5f3eeafca83,a021c0ca-3531-468d-8342-bd2bf295456e,32f8dbab-b462-43e8-9c41-8a83eb04159c,2025-04-02,9
